lambda,cost_multiplier,winner,slice
0.182,1.21,occupancy_grid,synthetic_heldout
0.182,1.22,occupancy_grid,synthetic_heldout
0.182,1.23,occupancy_grid,synthetic_heldout
0.182,1.24,occupancy_grid,synthetic_heldout
0.182,1.25,occupancy_grid,synthetic_heldout
0.182,1.26,occupancy_grid,synthetic_heldout
0.182,1.27,occupancy_grid,synthetic_heldout
0.182,1.28,occupancy_grid,synthetic_heldout
0.182,1.29,occupancy_grid,synthetic_heldout
0.182,1.3,occupancy_grid,synthetic_heldout
0.182,1.31,occupancy_grid,synthetic_heldout
0.182,1.3199999999999998,occupancy_grid,synthetic_heldout
0.182,1.33,occupancy_grid,synthetic_heldout
0.182,1.3399999999999999,occupancy_grid,synthetic_heldout
0.182,1.35,occupancy_grid,synthetic_heldout
0.182,1.3599999999999999,occupancy_grid,synthetic_heldout
0.182,1.37,occupancy_grid,synthetic_heldout
0.182,1.38,occupancy_grid,synthetic_heldout
0.182,1.3900000000000001,occupancy_grid,synthetic_heldout
0.182,1.4,occupancy_grid,synthetic_heldout
0.182,1.4100000000000001,occupancy_grid,synthetic_heldout
0.182,1.42,occupancy_grid,synthetic_heldout
0.182,1.4300000000000002,occupancy_grid,synthetic_heldout
0.182,1.44,moments_only,synthetic_heldout
0.182,1.45,moments_only,synthetic_heldout
0.182,1.46,moments_only,synthetic_heldout
0.182,1.47,moments_only,synthetic_heldout
0.182,1.48,moments_only,synthetic_heldout
0.182,1.49,moments_only,synthetic_heldout
0.182,1.5,moments_only,synthetic_heldout
0.182,1.51,moments_only,synthetic_heldout
0.182,1.52,moments_only,synthetic_heldout
0.182,1.53,moments_only,synthetic_heldout
0.182,1.54,moments_only,synthetic_heldout
0.182,1.55,moments_only,synthetic_heldout
0.182,1.56,moments_only,synthetic_heldout
0.182,1.5699999999999998,moments_only,synthetic_heldout
0.182,1.58,moments_only,synthetic_heldout
0.182,1.5899999999999999,moments_only,synthetic_heldout
0.182,1.6,moments_only,synthetic_heldout
0.184,0.6,point_cloud,synthetic_heldout
0.184,0.61,point_cloud,synthetic_heldout
0.184,0.62,point_cloud,synthetic_heldout
0.184,0.63,point_cloud,synthetic_heldout
0.184,0.64,point_cloud,synthetic_heldout
0.184,0.65,point_cloud,synthetic_heldout
0.184,0.6599999999999999,point_cloud,synthetic_heldout
0.184,0.6699999999999999,point_cloud,synthetic_heldout
0.184,0.6799999999999999,point_cloud,synthetic_heldout
0.184,0.69,point_cloud,synthetic_heldout
0.184,0.7,point_cloud,synthetic_heldout
0.184,0.71,point_cloud,synthetic_heldout
0.184,0.72,point_cloud,synthetic_heldout
0.184,0.73,point_cloud,synthetic_heldout
0.184,0.74,point_cloud,synthetic_heldout
0.184,0.75,point_cloud,synthetic_heldout
0.184,0.76,point_cloud,synthetic_heldout
0.184,0.77,point_cloud,synthetic_heldout
0.184,0.78,point_cloud,synthetic_heldout
0.184,0.79,point_cloud,synthetic_heldout
0.184,0.8,point_cloud,synthetic_heldout
0.184,0.8099999999999999,point_cloud,synthetic_heldout
0.184,0.82,point_cloud,synthetic_heldout
0.184,0.83,point_cloud,synthetic_heldout
0.184,0.84,point_cloud,synthetic_heldout
0.184,0.85,point_cloud,synthetic_heldout
0.184,0.86,point_cloud,synthetic_heldout
0.184,0.87,point_cloud,synthetic_heldout
0.184,0.88,point_cloud,synthetic_heldout
0.184,0.8899999999999999,point_cloud,synthetic_heldout
0.184,0.8999999999999999,point_cloud,synthetic_heldout
0.184,0.9099999999999999,point_cloud,synthetic_heldout
0.184,0.9199999999999999,point_cloud,synthetic_heldout
0.184,0.9299999999999999,point_cloud,synthetic_heldout
0.184,0.94,point_cloud,synthetic_heldout
0.184,0.95,occupancy_grid,synthetic_heldout
0.184,0.96,occupancy_grid,synthetic_heldout
0.184,0.97,occupancy_grid,synthetic_heldout
0.184,0.98,occupancy_grid,synthetic_heldout
0.184,0.99,occupancy_grid,synthetic_heldout
0.184,1.0,occupancy_grid,synthetic_heldout
0.184,1.01,occupancy_grid,synthetic_heldout
0.184,1.02,occupancy_grid,synthetic_heldout
0.184,1.03,occupancy_grid,synthetic_heldout
0.184,1.04,occupancy_grid,synthetic_heldout
0.184,1.05,occupancy_grid,synthetic_heldout
0.184,1.06,occupancy_grid,synthetic_heldout
0.184,1.07,occupancy_grid,synthetic_heldout
0.184,1.08,occupancy_grid,synthetic_heldout
0.184,1.0899999999999999,occupancy_grid,synthetic_heldout
0.184,1.1,occupancy_grid,synthetic_heldout
0.184,1.1099999999999999,occupancy_grid,synthetic_heldout
0.184,1.12,occupancy_grid,synthetic_heldout
0.184,1.13,occupancy_grid,synthetic_heldout
0.184,1.1400000000000001,occupancy_grid,synthetic_heldout
0.184,1.15,occupancy_grid,synthetic_heldout
0.184,1.1600000000000001,occupancy_grid,synthetic_heldout
0.184,1.17,occupancy_grid,synthetic_heldout
0.184,1.18,occupancy_grid,synthetic_heldout
0.184,1.19,occupancy_grid,synthetic_heldout
0.184,1.2,occupancy_grid,synthetic_heldout
0.184,1.21,occupancy_grid,synthetic_heldout
0.184,1.22,occupancy_grid,synthetic_heldout
0.184,1.23,occupancy_grid,synthetic_heldout
0.184,1.24,occupancy_grid,synthetic_heldout
0.184,1.25,occupancy_grid,synthetic_heldout
0.184,1.26,occupancy_grid,synthetic_heldout
0.184,1.27,occupancy_grid,synthetic_heldout
0.184,1.28,occupancy_grid,synthetic_heldout
0.184,1.29,occupancy_grid,synthetic_heldout
0.184,1.3,occupancy_grid,synthetic_heldout
0.184,1.31,occupancy_grid,synthetic_heldout
0.184,1.3199999999999998,occupancy_grid,synthetic_heldout
0.184,1.33,occupancy_grid,synthetic_heldout
0.184,1.3399999999999999,occupancy_grid,synthetic_heldout
0.184,1.35,occupancy_grid,synthetic_heldout
0.184,1.3599999999999999,occupancy_grid,synthetic_heldout
0.184,1.37,occupancy_grid,synthetic_heldout
0.184,1.38,occupancy_grid,synthetic_heldout
0.184,1.3900000000000001,occupancy_grid,synthetic_heldout
0.184,1.4,occupancy_grid,synthetic_heldout
0.184,1.4100000000000001,occupancy_grid,synthetic_heldout
0.184,1.42,moments_only,synthetic_heldout
0.184,1.4300000000000002,moments_only,synthetic_heldout
0.184,1.44,moments_only,synthetic_heldout
0.184,1.45,moments_only,synthetic_heldout
0.184,1.46,moments_only,synthetic_heldout
0.184,1.47,moments_only,synthetic_heldout
0.184,1.48,moments_only,synthetic_heldout
0.184,1.49,moments_only,synthetic_heldout
0.184,1.5,moments_only,synthetic_heldout
0.184,1.51,moments_only,synthetic_heldout
0.184,1.52,moments_only,synthetic_heldout
0.184,1.53,moments_only,synthetic_heldout
0.184,1.54,moments_only,synthetic_heldout
0.184,1.55,moments_only,synthetic_heldout
0.184,1.56,moments_only,synthetic_heldout
0.184,1.5699999999999998,moments_only,synthetic_heldout
0.184,1.58,moments_only,synthetic_heldout
0.184,1.5899999999999999,moments_only,synthetic_heldout
0.184,1.6,moments_only,synthetic_heldout
0.186,0.6,point_cloud,synthetic_heldout
0.186,0.61,point_cloud,synthetic_heldout
0.186,0.62,point_cloud,synthetic_heldout
0.186,0.63,point_cloud,synthetic_heldout
0.186,0.64,point_cloud,synthetic_heldout
0.186,0.65,point_cloud,synthetic_heldout
0.186,0.6599999999999999,point_cloud,synthetic_heldout
0.186,0.6699999999999999,point_cloud,synthetic_heldout
0.186,0.6799999999999999,point_cloud,synthetic_heldout
0.186,0.69,point_cloud,synthetic_heldout
0.186,0.7,point_cloud,synthetic_heldout
0.186,0.71,point_cloud,synthetic_heldout
0.186,0.72,point_cloud,synthetic_heldout
0.186,0.73,point_cloud,synthetic_heldout
0.186,0.74,point_cloud,synthetic_heldout
0.186,0.75,point_cloud,synthetic_heldout
0.186,0.76,point_cloud,synthetic_heldout
0.186,0.77,point_cloud,synthetic_heldout
0.186,0.78,point_cloud,synthetic_heldout
0.186,0.79,point_cloud,synthetic_heldout
0.186,0.8,point_cloud,synthetic_heldout
0.186,0.8099999999999999,point_cloud,synthetic_heldout
0.186,0.82,point_cloud,synthetic_heldout
0.186,0.83,point_cloud,synthetic_heldout
0.186,0.84,point_cloud,synthetic_heldout
0.186,0.85,point_cloud,synthetic_heldout
0.186,0.86,point_cloud,synthetic_heldout
0.186,0.87,point_cloud,synthetic_heldout
0.186,0.88,point_cloud,synthetic_heldout
0.186,0.8899999999999999,point_cloud,synthetic_heldout
0.186,0.8999999999999999,point_cloud,synthetic_heldout
0.186,0.9099999999999999,point_cloud,synthetic_heldout
0.186,0.9199999999999999,point_cloud,synthetic_heldout
0.186,0.9299999999999999,point_cloud,synthetic_heldout
0.186,0.94,occupancy_grid,synthetic_heldout
0.186,0.95,occupancy_grid,synthetic_heldout
0.186,0.96,occupancy_grid,synthetic_heldout
0.186,0.97,occupancy_grid,synthetic_heldout
0.186,0.98,occupancy_grid,synthetic_heldout
0.186,0.99,occupancy_grid,synthetic_heldout
0.186,1.0,occupancy_grid,synthetic_heldout
0.186,1.01,occupancy_grid,synthetic_heldout
0.186,1.02,occupancy_grid,synthetic_heldout
0.186,1.03,occupancy_grid,synthetic_heldout
0.186,1.04,occupancy_grid,synthetic_heldout
0.186,1.05,occupancy_grid,synthetic_heldout
0.186,1.06,occupancy_grid,synthetic_heldout
0.186,1.07,occupancy_grid,synthetic_heldout
0.186,1.08,occupancy_grid,synthetic_heldout
0.186,1.0899999999999999,occupancy_grid,synthetic_heldout
0.186,1.1,occupancy_grid,synthetic_heldout
0.186,1.1099999999999999,occupancy_grid,synthetic_heldout
0.186,1.12,occupancy_grid,synthetic_heldout
0.186,1.13,occupancy_grid,synthetic_heldout
0.186,1.1400000000000001,occupancy_grid,synthetic_heldout
0.186,1.15,occupancy_grid,synthetic_heldout
0.186,1.1600000000000001,occupancy_grid,synthetic_heldout
0.186,1.17,occupancy_grid,synthetic_heldout
0.186,1.18,occupancy_grid,synthetic_heldout
0.186,1.19,occupancy_grid,synthetic_heldout
0.186,1.2,occupancy_grid,synthetic_heldout
0.186,1.21,occupancy_grid,synthetic_heldout
0.186,1.22,occupancy_grid,synthetic_heldout
0.186,1.23,occupancy_grid,synthetic_heldout
0.186,1.24,occupancy_grid,synthetic_heldout
0.186,1.25,occupancy_grid,synthetic_heldout
0.186,1.26,occupancy_grid,synthetic_heldout
0.186,1.27,occupancy_grid,synthetic_heldout
0.186,1.28,occupancy_grid,synthetic_heldout
0.186,1.29,occupancy_grid,synthetic_heldout
0.186,1.3,occupancy_grid,synthetic_heldout
0.186,1.31,occupancy_grid,synthetic_heldout
0.186,1.3199999999999998,occupancy_grid,synthetic_heldout
0.186,1.33,occupancy_grid,synthetic_heldout
0.186,1.3399999999999999,occupancy_grid,synthetic_heldout
0.186,1.35,occupancy_grid,synthetic_heldout
0.186,1.3599999999999999,occupancy_grid,synthetic_heldout
0.186,1.37,occupancy_grid,synthetic_heldout
0.186,1.38,occupancy_grid,synthetic_heldout
0.186,1.3900000000000001,occupancy_grid,synthetic_heldout
0.186,1.4,occupancy_grid,synthetic_heldout
0.186,1.4100000000000001,moments_only,synthetic_heldout
0.186,1.42,moments_only,synthetic_heldout
0.186,1.4300000000000002,moments_only,synthetic_heldout
0.186,1.44,moments_only,synthetic_heldout
0.186,1.45,moments_only,synthetic_heldout
0.186,1.46,moments_only,synthetic_heldout
0.186,1.47,moments_only,synthetic_heldout
0.186,1.48,moments_only,synthetic_heldout
0.186,1.49,moments_only,synthetic_heldout
0.186,1.5,moments_only,synthetic_heldout
0.186,1.51,moments_only,synthetic_heldout
0.186,1.52,moments_only,synthetic_heldout
0.186,1.53,moments_only,synthetic_heldout
0.186,1.54,moments_only,synthetic_heldout
0.186,1.55,moments_only,synthetic_heldout
0.186,1.56,moments_only,synthetic_heldout
0.186,1.5699999999999998,moments_only,synthetic_heldout
0.186,1.58,moments_only,synthetic_heldout
0.186,1.5899999999999999,moments_only,synthetic_heldout
0.186,1.6,moments_only,synthetic_heldout
0.188,0.6,point_cloud,synthetic_heldout
0.188,0.61,point_cloud,synthetic_heldout
0.188,0.62,point_cloud,synthetic_heldout
0.188,0.63,point_cloud,synthetic_heldout
0.188,0.64,point_cloud,synthetic_heldout
0.188,0.65,point_cloud,synthetic_heldout
0.188,0.6599999999999999,point_cloud,synthetic_heldout
0.188,0.6699999999999999,point_cloud,synthetic_heldout
0.188,0.6799999999999999,point_cloud,synthetic_heldout
0.188,0.69,point_cloud,synthetic_heldout
0.188,0.7,point_cloud,synthetic_heldout
0.188,0.71,point_cloud,synthetic_heldout
0.188,0.72,point_cloud,synthetic_heldout
0.188,0.73,point_cloud,synthetic_heldout
0.188,0.74,point_cloud,synthetic_heldout
0.188,0.75,point_cloud,synthetic_heldout
0.188,0.76,point_cloud,synthetic_heldout
0.188,0.77,point_cloud,synthetic_heldout
0.188,0.78,point_cloud,synthetic_heldout
0.188,0.79,point_cloud,synthetic_heldout
0.188,0.8,point_cloud,synthetic_heldout
0.188,0.8099999999999999,point_cloud,synthetic_heldout
0.188,0.82,point_cloud,synthetic_heldout
0.188,0.83,point_cloud,synthetic_heldout
0.188,0.84,point_cloud,synthetic_heldout
0.188,0.85,point_cloud,synthetic_heldout
0.188,0.86,point_cloud,synthetic_heldout
0.188,0.87,point_cloud,synthetic_heldout
0.188,0.88,point_cloud,synthetic_heldout
0.188,0.8899999999999999,point_cloud,synthetic_heldout
0.188,0.8999999999999999,point_cloud,synthetic_heldout
0.188,0.9099999999999999,point_cloud,synthetic_heldout
0.188,0.9199999999999999,point_cloud,synthetic_heldout
0.188,0.9299999999999999,occupancy_grid,synthetic_heldout
0.188,0.94,occupancy_grid,synthetic_heldout
0.188,0.95,occupancy_grid,synthetic_heldout
0.188,0.96,occupancy_grid,synthetic_heldout
0.188,0.97,occupancy_grid,synthetic_heldout
0.188,0.98,occupancy_grid,synthetic_heldout
0.188,0.99,occupancy_grid,synthetic_heldout
0.188,1.0,occupancy_grid,synthetic_heldout
0.188,1.01,occupancy_grid,synthetic_heldout
0.188,1.02,occupancy_grid,synthetic_heldout
0.188,1.03,occupancy_grid,synthetic_heldout
0.188,1.04,occupancy_grid,synthetic_heldout
0.188,1.05,occupancy_grid,synthetic_heldout
0.188,1.06,occupancy_grid,synthetic_heldout
0.188,1.07,occupancy_grid,synthetic_heldout
0.188,1.08,occupancy_grid,synthetic_heldout
0.188,1.0899999999999999,occupancy_grid,synthetic_heldout
0.188,1.1,occupancy_grid,synthetic_heldout
0.188,1.1099999999999999,occupancy_grid,synthetic_heldout
0.188,1.12,occupancy_grid,synthetic_heldout
0.188,1.13,occupancy_grid,synthetic_heldout
0.188,1.1400000000000001,occupancy_grid,synthetic_heldout
0.188,1.15,occupancy_grid,synthetic_heldout
0.188,1.1600000000000001,occupancy_grid,synthetic_heldout
0.188,1.17,occupancy_grid,synthetic_heldout
0.188,1.18,occupancy_grid,synthetic_heldout
0.188,1.19,occupancy_grid,synthetic_heldout
0.188,1.2,occupancy_grid,synthetic_heldout
0.188,1.21,occupancy_grid,synthetic_heldout
0.188,1.22,occupancy_grid,synthetic_heldout
0.188,1.23,occupancy_grid,synthetic_heldout
0.188,1.24,occupancy_grid,synthetic_heldout
0.188,1.25,occupancy_grid,synthetic_heldout
0.188,1.26,occupancy_grid,synthetic_heldout
0.188,1.27,occupancy_grid,synthetic_heldout
0.188,1.28,occupancy_grid,synthetic_heldout
0.188,1.29,occupancy_grid,synthetic_heldout
0.188,1.3,occupancy_grid,synthetic_heldout
0.188,1.31,occupancy_grid,synthetic_heldout
0.188,1.3199999999999998,occupancy_grid,synthetic_heldout
0.188,1.33,occupancy_grid,synthetic_heldout
0.188,1.3399999999999999,occupancy_grid,synthetic_heldout
0.188,1.35,occupancy_grid,synthetic_heldout
0.188,1.3599999999999999,occupancy_grid,synthetic_heldout
0.188,1.37,occupancy_grid,synthetic_heldout
0.188,1.38,occupancy_grid,synthetic_heldout
0.188,1.3900000000000001,moments_only,synthetic_heldout
0.188,1.4,moments_only,synthetic_heldout
0.188,1.4100000000000001,moments_only,synthetic_heldout
0.188,1.42,moments_only,synthetic_heldout
0.188,1.4300000000000002,moments_only,synthetic_heldout
0.188,1.44,moments_only,synthetic_heldout
0.188,1.45,moments_only,synthetic_heldout
0.188,1.46,moments_only,synthetic_heldout
0.188,1.47,moments_only,synthetic_heldout
0.188,1.48,moments_only,synthetic_heldout
0.188,1.49,moments_only,synthetic_heldout
0.188,1.5,moments_only,synthetic_heldout
0.188,1.51,moments_only,synthetic_heldout
0.188,1.52,moments_only,synthetic_heldout
0.188,1.53,moments_only,synthetic_heldout
0.188,1.54,moments_only,synthetic_heldout
0.188,1.55,moments_only,synthetic_heldout
0.188,1.56,moments_only,synthetic_heldout
0.188,1.5699999999999998,moments_only,synthetic_heldout
0.188,1.58,moments_only,synthetic_heldout
0.188,1.5899999999999999,moments_only,synthetic_heldout
0.188,1.6,moments_only,synthetic_heldout
0.19,0.6,point_cloud,synthetic_heldout
0.19,0.61,point_cloud,synthetic_heldout
0.19,0.62,point_cloud,synthetic_heldout
0.19,0.63,point_cloud,synthetic_heldout
0.19,0.64,point_cloud,synthetic_heldout
0.19,0.65,point_cloud,synthetic_heldout
0.19,0.6599999999999999,point_cloud,synthetic_heldout
0.19,0.6699999999999999,point_cloud,synthetic_heldout
0.19,0.6799999999999999,point_cloud,synthetic_heldout
0.19,0.69,point_cloud,synthetic_heldout
0.19,0.7,point_cloud,synthetic_heldout
0.19,0.71,point_cloud,synthetic_heldout
0.19,0.72,point_cloud,synthetic_heldout
0.19,0.73,point_cloud,synthetic_heldout
0.19,0.74,point_cloud,synthetic_heldout
0.19,0.75,point_cloud,synthetic_heldout
0.19,0.76,point_cloud,synthetic_heldout
0.19,0.77,point_cloud,synthetic_heldout
0.19,0.78,point_cloud,synthetic_heldout
0.19,0.79,point_cloud,synthetic_heldout
0.19,0.8,point_cloud,synthetic_heldout
0.19,0.8099999999999999,point_cloud,synthetic_heldout
0.19,0.82,point_cloud,synthetic_heldout
0.19,0.83,point_cloud,synthetic_heldout
0.19,0.84,point_cloud,synthetic_heldout
0.19,0.85,point_cloud,synthetic_heldout
0.19,0.86,point_cloud,synthetic_heldout
0.19,0.87,point_cloud,synthetic_heldout
0.19,0.88,point_cloud,synthetic_heldout
0.19,0.8899999999999999,point_cloud,synthetic_heldout
0.19,0.8999999999999999,point_cloud,synthetic_heldout
0.19,0.9099999999999999,point_cloud,synthetic_heldout
0.19,0.9199999999999999,occupancy_grid,synthetic_heldout
0.19,0.9299999999999999,occupancy_grid,synthetic_heldout
0.19,0.94,occupancy_grid,synthetic_heldout
0.19,0.95,occupancy_grid,synthetic_heldout
0.19,0.96,occupancy_grid,synthetic_heldout
0.19,0.97,occupancy_grid,synthetic_heldout
0.19,0.98,occupancy_grid,synthetic_heldout
0.19,0.99,occupancy_grid,synthetic_heldout
0.19,1.0,occupancy_grid,synthetic_heldout
0.19,1.01,occupancy_grid,synthetic_heldout
0.19,1.02,occupancy_grid,synthetic_heldout
0.19,1.03,occupancy_grid,synthetic_heldout
0.19,1.04,occupancy_grid,synthetic_heldout
0.19,1.05,occupancy_grid,synthetic_heldout
0.19,1.06,occupancy_grid,synthetic_heldout
0.19,1.07,occupancy_grid,synthetic_heldout
0.19,1.08,occupancy_grid,synthetic_heldout
0.19,1.0899999999999999,occupancy_grid,synthetic_heldout
0.19,1.1,occupancy_grid,synthetic_heldout
0.19,1.1099999999999999,occupancy_grid,synthetic_heldout
0.19,1.12,occupancy_grid,synthetic_heldout
0.19,1.13,occupancy_grid,synthetic_heldout
