representation,query_index,neighbor_rank,distance,query_budget,query_family,query_seed,neighbor_budget,neighbor_family,neighbor_seed,action_disagree,view_disagree,family_disagree,phase_disagree
+ coarse occupancy sketch,35,6,1.6498772770956447,budget_06_thin_strip,spiral,3,budget_06_thin_strip,pinwheel,0,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,35,7,1.7202767836542585,budget_06_thin_strip,spiral,3,budget_06_thin_strip,double-loop,3,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,35,8,1.7214104440969271,budget_06_thin_strip,spiral,3,budget_06_thin_strip,nested-rings,3,1.0,1.0,1.0,0.0
+ coarse occupancy sketch,35,9,1.7484678124085067,budget_06_thin_strip,spiral,3,budget_06_thin_strip,pinwheel,3,1.0,1.0,1.0,0.0
+ coarse occupancy sketch,35,10,1.7764633815444473,budget_06_thin_strip,spiral,3,budget_06_thin_strip,pinwheel,1,1.0,1.0,1.0,0.0
+ coarse occupancy sketch,36,1,1.220473851870291,budget_06_thin_strip,volatility-clustering,0,budget_06_thin_strip,mean-reversion,1,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,36,2,1.5474028954646704,budget_06_thin_strip,volatility-clustering,0,budget_06_thin_strip,nested-rings,3,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,36,3,1.6782419034285447,budget_06_thin_strip,volatility-clustering,0,budget_06_thin_strip,mean-reversion,2,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,36,4,1.749081333152418,budget_06_thin_strip,volatility-clustering,0,budget_06_thin_strip,multi-hole,0,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,36,5,1.8443332509002013,budget_06_thin_strip,volatility-clustering,0,budget_06_thin_strip,nested-rings,2,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,36,6,1.8889261330598375,budget_06_thin_strip,volatility-clustering,0,budget_06_thin_strip,mean-reversion,0,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,36,7,1.9101102511518948,budget_06_thin_strip,volatility-clustering,0,budget_06_thin_strip,volatility-clustering,1,1.0,1.0,0.0,1.0
+ coarse occupancy sketch,36,8,1.954789030306506,budget_06_thin_strip,volatility-clustering,0,budget_06_thin_strip,mean-reversion,3,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,36,9,1.9829825782959718,budget_06_thin_strip,volatility-clustering,0,budget_06_thin_strip,multi-hole,1,1.0,1.0,1.0,0.0
+ coarse occupancy sketch,36,10,2.063385999171192,budget_06_thin_strip,volatility-clustering,0,budget_06_thin_strip,multi-hole,2,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,37,1,1.8894069001012006,budget_06_thin_strip,volatility-clustering,1,budget_06_thin_strip,barbell-bridge,3,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,37,2,1.9101102511518948,budget_06_thin_strip,volatility-clustering,1,budget_06_thin_strip,volatility-clustering,0,1.0,1.0,0.0,1.0
+ coarse occupancy sketch,37,3,2.0646048921741516,budget_06_thin_strip,volatility-clustering,1,budget_06_thin_strip,multi-hole,2,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,37,4,2.076969424715299,budget_06_thin_strip,volatility-clustering,1,budget_06_thin_strip,nested-rings,3,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,37,5,2.084696898329191,budget_06_thin_strip,volatility-clustering,1,budget_06_thin_strip,nested-rings,2,1.0,1.0,1.0,0.0
+ coarse occupancy sketch,37,6,2.0918169742416803,budget_06_thin_strip,volatility-clustering,1,budget_06_thin_strip,volatility-clustering,2,1.0,1.0,0.0,1.0
+ coarse occupancy sketch,37,7,2.1100935383813297,budget_06_thin_strip,volatility-clustering,1,budget_06_thin_strip,mean-reversion,3,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,37,8,2.1441404004105853,budget_06_thin_strip,volatility-clustering,1,budget_06_thin_strip,multi-hole,1,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,37,9,2.1746923981557322,budget_06_thin_strip,volatility-clustering,1,budget_06_thin_strip,multi-hole,0,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,37,10,2.1898952981780053,budget_06_thin_strip,volatility-clustering,1,budget_06_thin_strip,volatility-clustering,3,1.0,1.0,0.0,0.0
+ coarse occupancy sketch,38,1,1.534388669953573,budget_06_thin_strip,volatility-clustering,2,budget_06_thin_strip,mean-reversion,3,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,38,2,1.5661060849521427,budget_06_thin_strip,volatility-clustering,2,budget_06_thin_strip,mean-reversion,0,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,38,3,1.5908001699920142,budget_06_thin_strip,volatility-clustering,2,budget_06_thin_strip,double-loop,0,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,38,4,1.677576914944123,budget_06_thin_strip,volatility-clustering,2,budget_06_thin_strip,nested-rings,2,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,38,5,1.8652077420768052,budget_06_thin_strip,volatility-clustering,2,budget_06_thin_strip,double-loop,3,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,38,6,1.8697092230024903,budget_06_thin_strip,volatility-clustering,2,budget_06_thin_strip,nested-rings,0,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,38,7,1.9247354789580597,budget_06_thin_strip,volatility-clustering,2,budget_06_thin_strip,nested-rings,3,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,38,8,1.9418271984786732,budget_06_thin_strip,volatility-clustering,2,budget_06_thin_strip,nested-rings,1,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,38,9,1.9943092053829368,budget_06_thin_strip,volatility-clustering,2,budget_06_thin_strip,barbell-bridge,0,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,38,10,2.021837195483556,budget_06_thin_strip,volatility-clustering,2,budget_06_thin_strip,multi-hole,2,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,39,1,2.0677643552556937,budget_06_thin_strip,volatility-clustering,3,budget_06_thin_strip,volatility-clustering,0,0.0,0.0,0.0,1.0
+ coarse occupancy sketch,39,2,2.1500131013773327,budget_06_thin_strip,volatility-clustering,3,budget_06_thin_strip,barbell-bridge,2,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,39,3,2.1898952981780053,budget_06_thin_strip,volatility-clustering,3,budget_06_thin_strip,volatility-clustering,1,1.0,1.0,0.0,0.0
+ coarse occupancy sketch,39,4,2.227083836044592,budget_06_thin_strip,volatility-clustering,3,budget_06_thin_strip,mean-reversion,1,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,39,5,2.3112000426431343,budget_06_thin_strip,volatility-clustering,3,budget_06_thin_strip,mean-reversion,3,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,39,6,2.4069034358453165,budget_06_thin_strip,volatility-clustering,3,budget_06_thin_strip,barbell-bridge,3,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,39,7,2.4604500223017767,budget_06_thin_strip,volatility-clustering,3,budget_06_thin_strip,nested-rings,3,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,39,8,2.482054460311701,budget_06_thin_strip,volatility-clustering,3,budget_06_thin_strip,multi-hole,0,1.0,1.0,1.0,0.0
+ coarse occupancy sketch,39,9,2.507357548515061,budget_06_thin_strip,volatility-clustering,3,budget_06_thin_strip,mean-reversion,2,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,39,10,2.5089294737832715,budget_06_thin_strip,volatility-clustering,3,budget_06_thin_strip,cross-branch,1,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,40,1,2.0513706649470707,budget_10_extreme,barbell-bridge,0,budget_10_extreme,barbell-bridge,3,0.0,0.0,0.0,0.0
+ coarse occupancy sketch,40,2,5.815064188954576,budget_10_extreme,barbell-bridge,0,budget_10_extreme,volatility-clustering,1,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,40,3,5.932046345888713,budget_10_extreme,barbell-bridge,0,budget_10_extreme,barbell-bridge,1,1.0,1.0,0.0,0.0
+ coarse occupancy sketch,40,4,7.268190521590783,budget_10_extreme,barbell-bridge,0,budget_10_extreme,volatility-clustering,0,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,40,5,7.4589605606380704,budget_10_extreme,barbell-bridge,0,budget_10_extreme,barbell-bridge,2,1.0,0.0,0.0,1.0
+ coarse occupancy sketch,40,6,10.217116980765816,budget_10_extreme,barbell-bridge,0,budget_10_extreme,cross-branch,0,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,40,7,10.260784298345175,budget_10_extreme,barbell-bridge,0,budget_10_extreme,cross-branch,3,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,40,8,10.596943323543394,budget_10_extreme,barbell-bridge,0,budget_10_extreme,crescent,1,1.0,1.0,1.0,0.0
+ coarse occupancy sketch,40,9,10.802091743519888,budget_10_extreme,barbell-bridge,0,budget_10_extreme,mean-reversion,1,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,40,10,10.836099700017868,budget_10_extreme,barbell-bridge,0,budget_10_extreme,mean-reversion,2,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,41,1,5.536454905407604,budget_10_extreme,barbell-bridge,1,budget_10_extreme,barbell-bridge,3,1.0,1.0,0.0,0.0
+ coarse occupancy sketch,41,2,5.599608223882599,budget_10_extreme,barbell-bridge,1,budget_10_extreme,barbell-bridge,2,1.0,1.0,0.0,1.0
+ coarse occupancy sketch,41,3,5.932046345888713,budget_10_extreme,barbell-bridge,1,budget_10_extreme,barbell-bridge,0,1.0,1.0,0.0,0.0
+ coarse occupancy sketch,41,4,7.538762120339798,budget_10_extreme,barbell-bridge,1,budget_10_extreme,volatility-clustering,1,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,41,5,11.061090185161078,budget_10_extreme,barbell-bridge,1,budget_10_extreme,cross-branch,0,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,41,6,11.163889163678299,budget_10_extreme,barbell-bridge,1,budget_10_extreme,cross-branch,3,1.0,1.0,1.0,0.0
+ coarse occupancy sketch,41,7,11.238217093092358,budget_10_extreme,barbell-bridge,1,budget_10_extreme,volatility-clustering,0,1.0,1.0,1.0,0.0
+ coarse occupancy sketch,41,8,11.810096629160963,budget_10_extreme,barbell-bridge,1,budget_10_extreme,crescent,1,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,41,9,13.894322664103754,budget_10_extreme,barbell-bridge,1,budget_10_extreme,cross-branch,1,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,41,10,13.901709735688472,budget_10_extreme,barbell-bridge,1,budget_10_extreme,pinwheel,3,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,42,1,5.599608223882599,budget_10_extreme,barbell-bridge,2,budget_10_extreme,barbell-bridge,1,1.0,1.0,0.0,1.0
+ coarse occupancy sketch,42,2,5.780257029842844,budget_10_extreme,barbell-bridge,2,budget_10_extreme,volatility-clustering,1,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,42,3,7.442035706517216,budget_10_extreme,barbell-bridge,2,budget_10_extreme,barbell-bridge,3,1.0,0.0,0.0,1.0
+ coarse occupancy sketch,42,4,7.4589605606380704,budget_10_extreme,barbell-bridge,2,budget_10_extreme,barbell-bridge,0,1.0,0.0,0.0,1.0
+ coarse occupancy sketch,42,5,7.573984162532612,budget_10_extreme,barbell-bridge,2,budget_10_extreme,cross-branch,3,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,42,6,7.81325426843292,budget_10_extreme,barbell-bridge,2,budget_10_extreme,cross-branch,0,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,42,7,8.675823129807819,budget_10_extreme,barbell-bridge,2,budget_10_extreme,crescent,1,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,42,8,10.009457734528194,budget_10_extreme,barbell-bridge,2,budget_10_extreme,volatility-clustering,0,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,42,9,11.088309654965805,budget_10_extreme,barbell-bridge,2,budget_10_extreme,pinwheel,3,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,42,10,11.101999692281236,budget_10_extreme,barbell-bridge,2,budget_10_extreme,nested-rings,0,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,43,1,2.0513706649470707,budget_10_extreme,barbell-bridge,3,budget_10_extreme,barbell-bridge,0,0.0,0.0,0.0,0.0
+ coarse occupancy sketch,43,2,5.536454905407604,budget_10_extreme,barbell-bridge,3,budget_10_extreme,barbell-bridge,1,1.0,1.0,0.0,0.0
+ coarse occupancy sketch,43,3,5.7394350289821885,budget_10_extreme,barbell-bridge,3,budget_10_extreme,volatility-clustering,1,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,43,4,7.308281114714631,budget_10_extreme,barbell-bridge,3,budget_10_extreme,volatility-clustering,0,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,43,5,7.442035706517216,budget_10_extreme,barbell-bridge,3,budget_10_extreme,barbell-bridge,2,1.0,0.0,0.0,1.0
+ coarse occupancy sketch,43,6,10.065340062900265,budget_10_extreme,barbell-bridge,3,budget_10_extreme,crescent,1,1.0,1.0,1.0,0.0
+ coarse occupancy sketch,43,7,10.191198150247448,budget_10_extreme,barbell-bridge,3,budget_10_extreme,cross-branch,0,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,43,8,10.204685472020468,budget_10_extreme,barbell-bridge,3,budget_10_extreme,cross-branch,3,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,43,9,10.70193082686637,budget_10_extreme,barbell-bridge,3,budget_10_extreme,mean-reversion,2,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,43,10,10.78274566197351,budget_10_extreme,barbell-bridge,3,budget_10_extreme,pinwheel,2,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,44,1,2.5670277769773984,budget_10_extreme,crescent,0,budget_10_extreme,pinwheel,2,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,44,2,2.6165252787050157,budget_10_extreme,crescent,0,budget_10_extreme,crescent,2,0.0,0.0,0.0,0.0
+ coarse occupancy sketch,44,3,2.7559414771916644,budget_10_extreme,crescent,0,budget_10_extreme,crescent,3,0.0,0.0,0.0,1.0
+ coarse occupancy sketch,44,4,2.9435893388891787,budget_10_extreme,crescent,0,budget_10_extreme,mean-reversion,2,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,44,5,3.1612948293828853,budget_10_extreme,crescent,0,budget_10_extreme,nested-rings,0,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,44,6,3.2793613080526125,budget_10_extreme,crescent,0,budget_10_extreme,nested-rings,2,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,44,7,3.5432700368775643,budget_10_extreme,crescent,0,budget_10_extreme,pinwheel,0,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,44,8,3.6148748819490417,budget_10_extreme,crescent,0,budget_10_extreme,cross-branch,1,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,44,9,3.695067162830209,budget_10_extreme,crescent,0,budget_10_extreme,mean-reversion,1,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,44,10,3.72340156361233,budget_10_extreme,crescent,0,budget_10_extreme,pinwheel,1,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,45,1,5.578023555241481,budget_10_extreme,crescent,1,budget_10_extreme,crescent,3,0.0,0.0,0.0,0.0
+ coarse occupancy sketch,45,2,5.8324636112233765,budget_10_extreme,crescent,1,budget_10_extreme,crescent,2,0.0,0.0,0.0,1.0
+ coarse occupancy sketch,45,3,6.030471354418189,budget_10_extreme,crescent,1,budget_10_extreme,cross-branch,0,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,45,4,6.093425689409779,budget_10_extreme,crescent,1,budget_10_extreme,cross-branch,3,1.0,1.0,1.0,0.0
+ coarse occupancy sketch,45,5,6.13583277599864,budget_10_extreme,crescent,1,budget_10_extreme,mean-reversion,2,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,45,6,6.179251891696281,budget_10_extreme,crescent,1,budget_10_extreme,crescent,0,0.0,0.0,0.0,1.0
+ coarse occupancy sketch,45,7,6.209973873223411,budget_10_extreme,crescent,1,budget_10_extreme,mean-reversion,1,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,45,8,6.404247842806668,budget_10_extreme,crescent,1,budget_10_extreme,multi-hole,1,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,45,9,6.471988869753483,budget_10_extreme,crescent,1,budget_10_extreme,pinwheel,2,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,45,10,6.481226763229094,budget_10_extreme,crescent,1,budget_10_extreme,multi-hole,0,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,46,1,2.6165252787050157,budget_10_extreme,crescent,2,budget_10_extreme,crescent,0,0.0,0.0,0.0,0.0
+ coarse occupancy sketch,46,2,2.8342617329421724,budget_10_extreme,crescent,2,budget_10_extreme,crescent,3,0.0,0.0,0.0,1.0
+ coarse occupancy sketch,46,3,3.2015238445681944,budget_10_extreme,crescent,2,budget_10_extreme,multi-hole,1,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,46,4,3.2410864578670338,budget_10_extreme,crescent,2,budget_10_extreme,multi-hole,0,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,46,5,3.2605290256982897,budget_10_extreme,crescent,2,budget_10_extreme,multi-hole,3,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,46,6,3.2861334870301926,budget_10_extreme,crescent,2,budget_10_extreme,multi-hole,2,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,46,7,3.396221675425311,budget_10_extreme,crescent,2,budget_10_extreme,mean-reversion,2,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,46,8,3.805730219692861,budget_10_extreme,crescent,2,budget_10_extreme,pinwheel,2,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,46,9,4.198319384874039,budget_10_extreme,crescent,2,budget_10_extreme,mean-reversion,1,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,46,10,4.293563115305882,budget_10_extreme,crescent,2,budget_10_extreme,pinwheel,0,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,47,1,2.7559414771916644,budget_10_extreme,crescent,3,budget_10_extreme,crescent,0,0.0,0.0,0.0,1.0
+ coarse occupancy sketch,47,2,2.7964913866414682,budget_10_extreme,crescent,3,budget_10_extreme,mean-reversion,2,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,47,3,2.8342617329421724,budget_10_extreme,crescent,3,budget_10_extreme,crescent,2,0.0,0.0,0.0,1.0
+ coarse occupancy sketch,47,4,3.049902575800441,budget_10_extreme,crescent,3,budget_10_extreme,mean-reversion,1,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,47,5,3.1563821203751457,budget_10_extreme,crescent,3,budget_10_extreme,pinwheel,2,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,47,6,3.2265462418560817,budget_10_extreme,crescent,3,budget_10_extreme,pinwheel,0,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,47,7,3.49569885831398,budget_10_extreme,crescent,3,budget_10_extreme,nested-rings,3,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,47,8,3.7035479011357437,budget_10_extreme,crescent,3,budget_10_extreme,pinwheel,1,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,47,9,3.7454025697941806,budget_10_extreme,crescent,3,budget_10_extreme,nested-rings,0,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,47,10,3.8841421251786303,budget_10_extreme,crescent,3,budget_10_extreme,mean-reversion,0,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,48,1,2.003774579838176,budget_10_extreme,cross-branch,0,budget_10_extreme,cross-branch,3,1.0,0.0,0.0,1.0
+ coarse occupancy sketch,48,2,5.136628340235735,budget_10_extreme,cross-branch,0,budget_10_extreme,cross-branch,2,0.0,0.0,0.0,0.0
+ coarse occupancy sketch,48,3,5.266725040723495,budget_10_extreme,cross-branch,0,budget_10_extreme,cross-branch,1,1.0,1.0,0.0,1.0
+ coarse occupancy sketch,48,4,5.586098771170254,budget_10_extreme,cross-branch,0,budget_10_extreme,volatility-clustering,1,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,48,5,5.958169525537972,budget_10_extreme,cross-branch,0,budget_10_extreme,mean-reversion,1,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,48,6,5.982535921370861,budget_10_extreme,cross-branch,0,budget_10_extreme,pinwheel,2,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,48,7,6.030471354418189,budget_10_extreme,cross-branch,0,budget_10_extreme,crescent,1,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,48,8,6.0904667960689975,budget_10_extreme,cross-branch,0,budget_10_extreme,pinwheel,1,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,48,9,6.168254593004102,budget_10_extreme,cross-branch,0,budget_10_extreme,mean-reversion,0,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,48,10,6.182382695818727,budget_10_extreme,cross-branch,0,budget_10_extreme,nested-rings,2,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,49,1,1.8940837339413936,budget_10_extreme,cross-branch,1,budget_10_extreme,cross-branch,2,1.0,1.0,0.0,1.0
+ coarse occupancy sketch,49,2,2.551865540384105,budget_10_extreme,cross-branch,1,budget_10_extreme,nested-rings,2,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,49,3,2.6970596215164213,budget_10_extreme,cross-branch,1,budget_10_extreme,pinwheel,1,0.0,0.0,1.0,0.0
+ coarse occupancy sketch,49,4,2.7147642296942633,budget_10_extreme,cross-branch,1,budget_10_extreme,pinwheel,2,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,49,5,3.0257657506131914,budget_10_extreme,cross-branch,1,budget_10_extreme,nested-rings,0,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,49,6,3.042456464163433,budget_10_extreme,cross-branch,1,budget_10_extreme,mean-reversion,1,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,49,7,3.2244363012763473,budget_10_extreme,cross-branch,1,budget_10_extreme,pinwheel,0,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,49,8,3.311423711277125,budget_10_extreme,cross-branch,1,budget_10_extreme,nested-rings,3,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,49,9,3.38710393491384,budget_10_extreme,cross-branch,1,budget_10_extreme,mean-reversion,2,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,49,10,3.5186781357231807,budget_10_extreme,cross-branch,1,budget_10_extreme,mean-reversion,0,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,50,1,1.8940837339413936,budget_10_extreme,cross-branch,2,budget_10_extreme,cross-branch,1,1.0,1.0,0.0,1.0
+ coarse occupancy sketch,50,2,3.2558130117121085,budget_10_extreme,cross-branch,2,budget_10_extreme,pinwheel,1,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,50,3,3.5263957568775686,budget_10_extreme,cross-branch,2,budget_10_extreme,nested-rings,2,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,50,4,3.5269332509793685,budget_10_extreme,cross-branch,2,budget_10_extreme,pinwheel,2,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,50,5,3.5880619733110306,budget_10_extreme,cross-branch,2,budget_10_extreme,mean-reversion,1,0.0,0.0,1.0,1.0
+ coarse occupancy sketch,50,6,3.618487661388403,budget_10_extreme,cross-branch,2,budget_10_extreme,pinwheel,0,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,50,7,3.738624381998872,budget_10_extreme,cross-branch,2,budget_10_extreme,nested-rings,3,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,50,8,3.9287016213734494,budget_10_extreme,cross-branch,2,budget_10_extreme,nested-rings,0,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,50,9,4.005032555416167,budget_10_extreme,cross-branch,2,budget_10_extreme,volatility-clustering,3,1.0,1.0,1.0,1.0
+ coarse occupancy sketch,50,10,4.093657658929342,budget_10_extreme,cross-branch,2,budget_22_broad_high_cond,volatility-clustering,0,1.0,0.0,1.0,1.0
+ coarse occupancy sketch,51,1,2.003774579838176,budget_10_extreme,cross-branch,3,budget_10_extreme,cross-branch,0,1.0,0.0,0.0,1.0
+ coarse occupancy sketch,51,2,5.120953820109714,budget_10_extreme,cross-branch,3,budget_10_extreme,cross-branch,2,1.0,0.0,0.0,1.0
